keyword_count,years_experience,word_count,role_count,education_level,cert_count,sentiment_score,public_repos,followers,github_years,avg_stars_per_repo,connections,num_skills,has_linkedin,relevant_skills,resume_score,github_score,linkedin_score,total_score
2,0,118,1,1,0,0.20564194532738042,17,15,1,0.45837668631302525,120,8,1,2,18.056419453273804,11.458376686313025,21,42.67879645745097
1,0,122,2,1,0,0.37693373234006244,4,103,0,0.7174252136961697,132,6,1,3,21.769337323400624,5.71742521369617,23,55.05209488427708
2,0,135,2,0,0,0.21995073264388887,19,72,11,0.4484651273751263,34,5,0,0,18.19950732643889,15.448465127375126,10,52.80977500063874
2,0,138,1,1,0,0.3997280502284649,2,22,4,2.976747805085153,36,8,1,2,19.99728050228465,8.976747805085154,19,47.127119690076924
5,1,168,1,1,0,0.10177267465218466,6,66,1,2.493607124895715,152,9,1,2,28.017726746521845,9.493607124895714,22,57.54590195245416
2,0,123,1,3,1,0.07190592000006524,1,5,5,2.015450201379362,35,3,1,3,31.719059200000654,8.015450201379362,17,57.133989166195256
2,1,169,1,3,1,0.09729844117717218,1,77,4,0.9794916022452862,82,6,1,3,33.97298441177172,5.979491602245286,22,56.340430205009454
1,2,184,0,1,0,0.1934899461244696,3,37,1,4.794691556509499,28,2,1,2,13.934899461244695,8.794691556509498,13,48.97091218226551
1,3,165,1,1,1,0.4722948687724303,1,17,1,6.982192201048261,169,7,1,3,28.722948687724305,7.0,24,63.07200083607503
0,0,125,0,2,1,0.03378852864485593,0,53,0,0.38144786649792506,11,8,1,2,15.337885286448559,0.38144786649792506,19,28.616753392504314
0,4,192,2,2,1,0.26196631181624247,1,51,0,0.5046623965203922,176,8,1,0,35.61966311816242,1.5046623965203922,18,51.08838766800196
2,2,163,1,0,1,0.13000346639594668,0,11,3,1.4915396763202728,92,5,1,0,21.300034663959465,4.491539676320273,16,42.68724329149469
4,0,156,2,1,0,0.1776196948949037,6,1,0,0.19137175315998198,20,7,1,2,28.776196948949035,6.191371753159982,19,47.495451172617486
2,6,257,1,1,1,0.07419800887336628,3,28,5,1.1469927541300649,78,6,1,1,33.74198008873366,9.146992754130064,18,53.36736737742511
5,7,222,1,1,1,0.28791383240395396,0,42,15,1.7435492090777331,33,7,1,1,40.0,6.743549209077733,17,65.21238961397493
1,0,130,1,0,0,0.19560748670448783,0,104,0,1.476596945699969,39,3,1,1,9.956074867044878,2.476596945699969,13,30.462663510908257
1,0,123,0,0,0,0.3087453550694166,0,131,1,0.8036691621424558,43,5,1,3,6.087453550694166,2.8036691621424557,21,34.467232525358725
2,4,164,1,1,1,0.2175245194032561,4,37,4,1.5637198892403088,6,5,1,1,31.175245194032563,9.563719889240309,17,57.440277234207954
0,4,146,0,1,0,0.006837602282312505,0,70,4,6.3786803690348215,426,7,0,0,13.068376022823125,9.0,18,38.69582898470928
0,0,177,1,0,2,0.30965427959752145,7,28,4,0.46138747547536235,3,7,1,3,18.096542795975214,11.461387475475362,21,50.81628121595274
4,0,83,1,1,0,-0.0013000632309680404,0,68,1,2.1274443302665134,108,6,1,1,21.98699936769032,3.1274443302665134,19,49.07507889174213
3,1,174,2,2,1,0.013009731708358785,1,11,1,0.0887329838301584,46,8,1,1,36.13009731708359,2.0887329838301585,17,48.9349902286162
1,1,133,0,2,0,0.10827973198683638,11,23,2,0.1374495387478591,103,10,1,2,16.082797319868362,12.137449538747859,21,45.33315864762026
2,2,154,0,1,1,0.10961444580476637,6,50,10,1.6051573839691111,44,4,0,0,21.096144458047664,12.605157383969111,8,39.81247197505483
0,1,133,1,1,1,0.3396021365381482,0,0,1,0.221727216150551,112,10,1,1,20.396021365381483,1.221727216150551,19,39.4065518531367
0,1,203,2,3,0,0.18288436132496363,8,64,7,0.04520052244503719,130,9,1,0,28.828843613249635,13.045200522445038,17,58.60168955020612
1,4,190,1,1,1,0.3247385291974663,3,90,0,0.3763082608151739,117,9,1,1,29.247385291974663,3.3763082608151738,19,51.49918012097574
2,0,173,1,1,0,0.1432082521414047,9,25,13,1.6641251493145046,12,3,1,1,17.432082521414046,15.664125149314504,13,49.46633122487761
2,0,189,1,1,0,0.23176463690106353,4,29,3,2.430343589287398,106,7,1,1,18.317646369010635,9.430343589287398,19,37.93390884741696
1,3,184,0,0,0,0.24740423115122065,5,95,1,0.4524931317295604,32,8,1,1,11.474042311512207,6.45249313172956,17,26.91933518085243
0,6,174,2,1,1,0.2696065417077049,20,74,2,2.2068041058420125,2,9,1,2,34.69606541707705,14.206804105842012,19,64.57689768059633
3,2,163,1,3,0,0.15350738255841623,1,16,0,0.40295084769207007,53,3,1,3,34.53507382558416,1.40295084769207,18,58.25597145287672
3,2,147,1,1,0,0.1622145111215106,4,19,0,1.9010265320041975,56,6,1,2,24.622145111215104,5.901026532004197,20,47.26342274894158
3,0,134,1,1,0,0.17018694207341561,3,56,0,1.0619195236573018,62,1,1,3,20.701869420734155,4.061919523657302,14,38.558377748020035
5,1,157,0,3,1,0.034758760970319574,0,41,0,2.121474437898684,122,9,1,2,37.3475876097032,2.121474437898684,21,61.10976416266193
2,2,165,2,0,1,0.19160981367317031,0,8,1,10.0,36,6,1,2,26.916098136731705,6.0,19,53.49658191403484
2,0,162,0,1,0,0.161631574492372,0,18,4,5.55534613875186,37,1,1,1,12.61631574492372,9.0,9,38.43919130592205
3,0,166,1,1,0,0.2580072894077554,5,115,2,0.008581901623938992,6,3,1,1,21.580072894077553,8.00858190162394,13,46.06187568739106
2,1,155,0,1,2,0.20913011710596685,4,58,0,4.333291579768818,116,4,1,2,25.09130117105967,8.333291579768819,19,57.41190846275961
2,0,162,1,0,0,0.3336381803453188,4,213,5,0.13760891099407474,83,4,1,3,14.336381803453188,11.137608910994075,20,44.840008843843734
2,1,143,2,1,1,0.2070088475208567,0,72,2,6.117198727441798,42,6,0,0,30.070088475208568,7.0,10,54.43760775035816
5,0,189,1,1,1,0.14377943037797364,3,142,9,0.6620859052652193,122,8,1,0,31.437794303779736,9.662085905265219,17,58.457918520381064
4,1,143,1,1,1,0.2057697222165784,12,12,3,0.9626463660030249,77,5,1,2,31.057697222165785,13.962646366003025,20,55.243742609023855
1,0,185,2,1,0,0.2724167240877164,2,73,0,0.1922250545846035,63,10,1,1,20.724167240877165,2.1922250545846036,18,53.208325609600095
5,6,165,0,1,1,0.022679259221095316,4,1,1,0.23818148690730329,71,10,1,0,37.226792592210955,5.238181486907303,16,58.69588709006963
1,2,158,1,0,1,0.12847514811824093,7,55,3,2.594667249082068,101,5,1,2,18.284751481182408,12.594667249082068,21,54.528281238340334
3,3,170,0,1,1,0.13058232641146483,7,31,0,5.776708076662627,107,3,1,2,26.305823264114647,12.0,17,49.962775952189645
1,4,198,2,0,0,0.24109902028775007,3,21,0,1.8870592034967222,34,4,1,2,23.4109902028775,4.887059203496722,17,56.283646651901535
3,2,195,1,3,0,0.25272865396919497,9,99,0,2.5165061317640345,15,10,1,3,35.52728653969195,11.516506131764034,21,64.07752309805322
4,0,112,1,1,0,0.21012277278348948,2,96,0,2.870714979697606,17,10,1,2,24.101227727834896,4.870714979697606,19,46.04570865706757
3,2,136,1,1,1,-0.04786381191279232,10,1,1,0.6098308331530354,101,4,0,0,27.521361880872078,11.609830833153035,10,41.48571987946344
3,2,127,0,2,1,0.03480818168082128,1,47,2,0.09256883727958702,206,5,1,1,28.348081816808214,3.092568837279587,21,54.2635391342266
2,4,229,0,1,0,0.1761068178542879,1,22,0,0.0037489993929705617,52,5,1,1,20.761068178542878,1.0037489993929705,18,38.35724028158366
4,1,168,1,1,0,0.14985305766415263,0,26,3,0.8635646243494639,18,2,1,2,25.498530576641528,3.863564624349464,13,34.644124258780806
4,0,117,1,2,0,0.20053703788360033,7,89,2,0.5527306401305697,141,4,0,0,29.005370378836005,9.55273064013057,10,48.22024638002333
1,1,146,0,2,1,0.15306018375645247,2,18,1,0.12868822684354764,178,3,1,1,21.530601837564525,3.128688226843548,16,41.13326486278842
2,1,195,0,1,1,0.35316424661490375,1,143,0,0.3957517021238953,212,8,1,0,21.531642466149037,2.395751702123895,19,41.690014128068
2,3,171,2,0,0,-0.029394158484652155,1,9,0,0.265917737707529,93,7,0,0,21.70605841515348,1.265917737707529,11,24.867536275575304
2,2,159,2,1,0,0.23026276315298147,11,54,1,4.927348457735649,197,5,1,1,27.302627631529816,15.927348457735649,20,64.68395512541424
2,1,136,1,2,0,0.28280104061634725,8,55,0,0.3022673026811702,1,2,1,2,25.82801040616347,8.30226730268117,13,40.79207622561063
2,12,239,1,0,1,0.27015384583583996,4,14,1,1.5428595535576435,11,10,0,0,40.0,6.542859553557643,10,60.988944633796976
4,2,205,0,1,1,0.2787272988001185,4,19,2,1.7984049188054245,9,2,1,1,28.787272988001185,7.798404918805424,11,44.80862297172491
1,0,200,1,2,2,0.29311159083909344,3,90,2,1.5682869709516751,124,4,1,2,30.931115908390936,6.568286970951675,19,61.137497332419045
1,0,120,2,0,0,0.13960201133927763,2,71,0,0.2086253168506901,7,9,1,3,14.396020113392776,2.20862531685069,21,37.67505972925235
1,0,192,0,2,2,0.0898516243023043,12,19,1,0.7677938505003056,68,5,0,0,23.898516243023042,11.767793850500306,11,46.993284195698116
2,0,135,0,1,0,-0.0034681672694672483,0,38,2,0.10526276258628489,63,6,1,2,10.965318327305328,2.105262762586285,20,39.452068037554646
1,0,166,2,1,1,0.1637397166320305,2,3,5,1.0072694609668793,37,9,1,2,24.637397166320305,8.00726946096688,19,47.56833850548928
1,0,192,1,0,0,0.12224668760451446,2,11,4,0.4179856221388208,204,4,0,0,9.222466876045145,6.417985622138821,12,22.161582832634224
3,1,155,0,2,1,0.3161608813657138,3,33,2,1.6493955104720865,18,5,1,1,29.16160881365714,6.649395510472086,17,55.589513021827145
2,0,140,1,1,1,0.17124418898488653,3,4,1,2.3605672036189214,43,6,1,3,22.712441889848865,6.360567203618921,21,43.50276487768729
1,6,234,1,1,1,0.09695942627724422,3,92,1,1.5190862548303437,148,7,1,2,30.969594262772443,5.519086254830343,21,53.49478690411153
1,0,116,1,1,1,0.08114645460388994,0,63,6,1.1391589602769903,3,3,1,2,18.8114645460389,6.1391589602769905,15,32.054815439203665
3,2,204,2,2,0,0.3988820053783795,3,143,0,0.9798688151820645,111,5,1,1,36.9888200537838,4.979868815182065,19,66.72780168006277
0,1,164,2,3,0,0.19779136850084228,1,59,13,3.6864226230663193,169,4,1,2,28.977913685008424,9.686422623066319,20,53.650960929671044
2,12,252,1,1,1,0.12184955367260566,1,141,3,0.49530302863648545,269,6,1,2,40.0,5.495303028636485,24,66.22390614882025
3,0,131,2,1,0,0.21240418077720216,0,40,3,2.6501602651169587,208,4,1,1,26.124041807772024,5.650160265116959,19,44.323939610643194
0,1,118,1,3,0,0.3896889156165071,7,45,0,2.8333613671823277,38,1,1,1,25.89688915616507,9.833361367182327,9,42.80314399253832
3,10,233,2,1,0,0.16103193577004446,2,188,2,1.086697655980066,88,5,1,2,40.0,6.086697655980066,20,65.3719758332859
2,6,202,1,1,1,0.2687010709448197,4,51,1,0.7056521470636149,8,6,1,0,35.687010709448195,5.705652147063615,15,60.52254813869685
3,5,168,2,0,0,0.3186461037330325,6,1,0,1.2718009329663944,29,9,1,2,32.186461037330325,7.271800932966395,19,51.84848036064508
2,0,148,2,2,0,0.010857610815009328,5,64,0,0.19569743529750602,9,5,1,0,26.108576108150093,5.195697435297506,15,43.29966387884602
2,0,164,0,1,0,0.1361587581330461,3,117,6,0.09403653748852796,37,4,1,1,12.361587581330461,9.094036537488527,15,43.56931645658559
3,3,173,2,1,0,0.30610866281588633,2,79,2,0.23667357666495628,208,3,1,2,33.06108662815886,4.236673576664956,19,61.503059229540355
2,7,239,2,1,1,0.1300696560897494,2,43,1,0.4144051516604883,42,8,1,0,40.0,3.414405151660488,15,55.025378772924135
3,2,145,2,0,2,0.24146253992672836,5,55,0,1.4030718168656613,82,2,1,3,35.41462539926729,6.403071816865661,16,57.570331539514754
2,2,200,0,1,1,0.124151840087519,3,231,3,3.782761454106339,56,3,1,2,21.24151840087519,11.782761454106339,16,58.86445605152244
0,0,153,2,0,0,0.1554448096488073,9,4,3,0.5374388950632528,61,6,1,2,11.554448096488073,12.537438895063254,20,38.12197564133885
1,4,236,2,1,1,0.1432636194392894,10,55,2,5.4717271869917,349,8,1,2,32.43263619439289,17.0,25,64.82633115564222
3,0,222,1,1,1,0.2636670153695832,0,16,2,6.1980968245282675,35,5,1,3,26.63667015369583,7.0,21,51.95619844160483
2,1,145,2,1,0,0.2201580114199593,0,51,1,6.383718407572451,98,5,1,1,25.201580114199594,6.0,18,48.78469066625005
3,1,147,0,2,2,0.20988594450110198,4,46,2,3.63492682259825,54,6,1,2,33.09885944501102,9.63492682259825,20,58.72280899059374
1,2,162,0,2,1,0.4507495237858834,1,8,0,0.9045633207756697,6,4,1,1,26.507495237858834,1.9045633207756696,15,48.29660822571703
2,0,167,1,2,1,0.3739697407120067,0,11,8,0.15092158191450694,67,5,0,0,29.73969740712007,5.150921581914507,11,46.94389743919214
0,0,189,1,0,1,0.0018756379446219495,10,48,2,1.6824534026957112,167,4,1,2,10.01875637944622,13.68245340269571,20,40.67907094231946
1,2,150,1,0,0,0.15565903267814515,1,6,1,1.6359766299106713,10,8,0,0,13.556590326781452,3.6359766299106715,10,24.497632014816578
1,1,171,0,1,0,0.4426463674606992,13,15,1,3.793916890662803,7,6,0,0,14.426463674606993,14.793916890662803,10,35.48864109828539
0,2,165,2,3,1,0.14254099693119582,6,90,4,10.0,16,8,1,1,35.42540996931196,15.0,17,71.57407937424881
4,0,168,0,2,0,0.40877459858751447,7,19,0,1.4191926847895218,144,5,1,2,26.087745985875145,8.419192684789522,21,53.144268744254546
5,1,205,0,2,0,0.15736731851317395,1,33,1,0.846863179286112,128,4,1,1,28.57367318513174,2.846863179286112,17,42.455983968084944
4,2,162,0,1,1,0.1766002429453437,1,141,3,0.4113483455902255,83,5,1,2,27.766002429453437,5.411348345590225,20,57.98685767761368
3,0,99,1,1,1,0.28635713591358125,3,12,1,0.009622761939351973,63,3,1,2,26.86357135913581,4.009622761939352,16,45.49118170488516
1,1,182,2,1,0,0.19097928249921645,0,24,4,1.4230854618612856,219,5,1,1,21.909792824992163,5.423085461861286,21,41.53337902123247
4,0,125,1,0,1,0.24946246395742863,1,46,0,1.6216944394829438,145,3,1,1,24.494624639574287,2.621694439482944,15,50.68042767838769
2,0,145,2,0,1,0.3574948699307639,1,70,4,3.4852356458702323,167,10,1,2,24.57494869930764,8.485235645870233,22,58.11291902833131
3,13,300,0,3,1,0.2758800933975769,0,115,0,1.404686542134691,167,10,1,1,40.0,2.404686542134691,20,62.6359318524622
2,1,168,1,1,0,0.21415321321496997,1,123,0,4.965059322116163,102,3,1,1,20.1415321321497,6.965059322116163,15,41.04736117657204
0,4,186,1,1,0,0.3673526841717593,7,74,6,1.9781716985517581,61,8,1,1,21.673526841717592,13.978171698551758,18,52.25000000355645
2,0,132,1,0,0,0.28766874758750993,0,12,2,3.6693703277125893,200,4,1,1,13.8766874758751,5.669370327712589,19,37.04236450592086
2,3,93,0,3,0,0.1266456836902652,0,1,1,0.3210459274274279,260,7,1,0,28.266456836902652,1.321045927427428,20,48.21963504677497
3,4,210,1,1,0,0.3980075233444019,4,24,0,3.8666847352474236,2,5,1,2,30.98007523344402,7.866684735247423,19,54.8982334961353
1,2,162,1,1,0,0.2642365592050178,18,7,2,2.248745647399105,5,6,1,2,19.64236559205018,14.248745647399105,19,52.37436235403165
0,1,205,2,3,0,0.17863232311301386,2,61,2,0.3732207591728149,318,4,1,2,28.78632323113014,4.373220759172815,23,53.11215302775592
1,1,171,1,1,1,-0.0020817584585947346,0,54,14,0.4208583407755075,32,8,1,2,19.97918241541405,5.420858340775507,19,45.51731218688464
3,1,143,0,1,0,0.062242361993533335,4,2,12,5.220956590338345,206,4,1,1,16.622423619935333,14.0,19,49.505038233991435
1,7,252,1,0,1,0.37001349103999376,11,90,3,0.06549139252393438,49,4,1,1,30.70013491039994,13.065491392523935,15,55.26325410425023
1,5,234,0,0,1,0.3739665251970451,7,14,1,1.2417830637526415,12,5,1,2,21.73966525197045,9.241783063752642,19,49.547344769283306
2,10,243,2,2,0,0.20852840687332402,4,28,2,0.752226120305109,8,6,1,2,40.0,6.752226120305109,19,68.46692243032955
5,0,185,1,2,2,0.022975582402451372,1,55,3,2.1877118761080774,17,4,0,0,40.0,6.187711876108077,8,42.90564238435802
4,3,163,0,1,1,0.09130247463493942,3,28,0,3.6605356292120623,28,10,1,2,28.913024746349393,6.660535629212062,19,57.46455191449689
2,8,234,2,1,0,0.03762316479504221,0,29,1,0.8937561843209514,67,10,0,0,37.37623164795042,1.8937561843209514,11,44.13808647348893
2,0,167,1,1,1,0.03398887400862394,5,3,0,1.1133973991854405,120,7,1,0,21.339888740086238,6.11339739918544,17,42.15886875974283
5,0,173,0,0,0,0.4026802368936906,6,25,0,8.025652785773515,429,0,1,2,19.026802368936906,11.0,17,32.87839084939958
1,4,208,1,1,1,0.40599179084144743,16,72,0,3.064180833436427,58,7,1,2,30.059917908414477,13.064180833436428,20,65.95240729467677
2,2,160,1,1,0,0.08791528464344303,1,123,1,4.550020221859745,73,3,1,3,20.87915284643443,7.550020221859745,18,42.727993015819365
1,5,232,2,1,1,0.19912650241024007,0,26,4,1.1552212283045409,73,9,1,2,34.991265024102404,5.155221228304541,20,57.64743454229492
3,0,146,2,2,0,0.07152038400681973,3,27,1,0.5333451943965835,77,7,1,2,29.7152038400682,4.533345194396583,20,54.70184970003565
0,4,172,2,1,1,0.19847619534999134,6,60,1,1.0615923126288724,72,4,1,2,29.984761953499913,8.061592312628873,18,46.19235018566275
0,0,133,1,0,0,0.36393038833690966,7,143,0,2.5182094950892293,0,6,1,2,8.639303883369097,10.518209495089229,19,38.46780470198531
2,0,208,1,1,1,0.30787190508030154,1,15,2,0.23178805279764286,0,1,1,3,24.078719050803016,3.231788052797643,13,43.551739820437696
1,0,127,2,2,1,0.28086627654972873,1,29,0,0.6307071236717124,10,6,1,2,30.80866276549729,1.6307071236717126,19,52.310376600964354
1,5,238,0,1,0,0.18058202627371356,3,79,2,0.09551678422799818,10,4,1,2,19.805820262737136,5.095516784227998,17,39.932084366349514
2,3,145,1,0,1,0.3261967115996365,2,47,11,1.1324925262507624,122,8,1,0,25.261967115996363,8.132492526250763,17,50.60022527426295
1,2,184,1,1,0,0.2646668746583331,9,5,0,3.5140870358950633,22,10,1,2,19.64666874658333,12.514087035895063,19,50.78329392524671
2,1,168,0,2,1,0.24039155813157198,3,49,0,0.049945864763508666,225,10,1,2,25.40391558131572,3.0499458647635085,23,55.246540146604715
2,6,258,1,1,1,0.18845906618002145,8,10,1,2.2498521191156224,263,5,1,2,34.88459066180022,11.249852119115623,24,76.40949386523334
3,1,140,2,2,1,0.23183729395146663,4,35,10,5.3911331293126645,372,4,0,0,38.31837293951467,14.0,15,65.26420580665382
3,5,172,2,3,1,0.22882515778693266,7,37,4,0.5408054126199079,279,8,1,2,40.0,11.540805412619909,24,76.69844456412227
1,1,156,0,2,0,0.14585683549257394,2,104,6,2.3659551150555984,31,2,1,1,16.458568354925738,10.365955115055598,11,34.48660898468658
1,1,209,0,1,0,0.12250834662727336,8,31,1,7.385927655663751,71,5,1,2,11.225083466272734,14.0,20,47.308622564477595
1,1,133,1,1,0,0.10030930396696097,1,16,14,6.5550267899598635,19,4,1,1,16.003093039669608,11.0,15,44.303714497860454
2,1,82,2,0,1,0.1067136888206407,3,13,0,0.5355737826140039,164,6,0,0,24.067136888206406,3.535573782614004,13,39.768740908922695
2,4,191,0,3,0,0.18118971244549487,1,103,0,0.21145684045742544,219,6,0,0,30.811897124454948,2.2114568404574255,14,49.61843886811577
1,2,198,1,1,1,0.16473151010044185,3,9,5,0.3210008487974156,190,4,1,0,23.64731510100442,8.321000848797416,16,47.9842801917671
1,0,119,0,0,1,0.13792662533974437,1,27,7,2.4215629850671863,56,1,0,0,9.379266253397443,8.421562985067187,3,20.56050501959556
3,6,235,1,1,0,0.13052185252648346,1,10,0,2.5874950859755286,142,8,1,0,32.305218525264834,3.5874950859755286,17,48.49089004440739
1,1,128,1,1,1,0.22918800261163166,17,74,0,2.243167620384954,10,4,1,2,22.291880026116317,12.243167620384954,17,52.39486176079344
5,2,165,2,1,0,0.33776074471743056,0,32,0,0.8191823806065535,4,3,1,3,37.377607447174306,0.8191823806065535,17,52.30721219791872
2,7,242,0,1,0,0.19890843189265509,7,21,0,0.37212173403640764,139,4,1,3,26.98908431892655,7.372121734036408,21,59.70961487506503
3,2,134,1,1,1,0.19236691999592312,20,22,0,1.738628670565908,55,6,1,1,29.92366919995923,11.738628670565909,18,55.446296549081815
0,0,155,0,2,0,0.10651133072866305,0,95,10,1.3220588280305798,541,6,1,2,11.06511330728663,6.322058828030579,29,47.731370753109445
3,8,266,1,1,0,0.17769301882092925,6,40,3,2.6100492841226246,10,9,1,1,36.77693018820929,11.610049284122624,17,64.08386381664073
0,2,184,2,1,1,0.3190336340609369,1,63,4,1.1645003225929496,193,10,1,3,27.19033634060937,6.16450032259295,24,58.68644453970914
4,1,138,0,1,0,0.30374611035089727,0,113,4,0.8269129927856638,65,8,1,2,22.037461103508974,5.8269129927856635,20,47.57287178497928
1,0,195,2,1,2,0.29679737442743354,2,116,2,0.6948035102156016,175,7,1,0,30.967973744274335,5.694803510215602,18,50.57276600289086
2,4,209,1,2,2,0.29358688292198426,13,19,4,0.4751704645197225,169,7,1,1,40.0,14.475170464519723,20,79.94409678215693
3,2,114,0,1,0,0.24367325555648353,0,152,2,0.6178015470423722,247,7,1,1,20.436732555564834,3.6178015470423723,21,40.61868985808219
1,2,195,1,1,0,0.24012071634829957,4,1,1,0.19926598487743838,35,2,1,2,19.401207163482994,5.199265984877439,13,40.813344594133746
0,6,192,0,0,1,0.2244750326684774,3,23,2,0.8519184022657607,299,6,0,0,19.244750326684773,5.851918402265761,15,31.604769430725206
2,4,195,1,3,0,0.1583114719947486,10,113,2,0.07451050159591797,16,3,1,2,35.58311471994749,13.074510501595919,15,62.21301515872966
2,0,180,2,1,0,0.20836993986155095,0,16,5,0.4126069080338356,8,5,1,2,23.083699398615508,5.412606908033836,19,55.142236924002844
2,1,143,0,2,1,0.2215599683705867,5,15,12,2.746917736225625,56,6,1,3,25.215599683705868,12.746917736225626,22,58.58527509310745
0,0,100,1,0,0,0.26331686033160523,5,18,1,0.7874752552661352,176,6,1,3,7.633168603316053,6.787475255266135,24,38.903007964253234
3,4,235,2,1,1,0.21002564870451595,5,47,4,2.2066689431530975,64,8,1,1,39.10025648704516,11.206668943153097,18,76.31997928959402
5,0,184,2,1,0,0.4105161380972418,14,28,0,2.5237983831212056,176,6,1,2,34.10516138097242,12.523798383121205,22,67.91484452429654
1,2,167,1,2,0,0.07901878029420882,8,64,4,1.7406536046926038,130,6,1,2,22.79018780294209,13.740653604692604,21,58.82587220391795
2,4,215,2,1,0,0.27544756997707,0,112,1,6.373676184042737,23,3,1,3,31.7544756997707,7.0,17,58.77767012251848
2,6,198,1,3,2,0.19587562933609465,3,56,0,0.04334607876472648,297,3,1,0,40.0,3.0433460787647264,16,52.14488283910023
5,1,162,1,1,1,0.2002146282126542,2,11,1,2.683809831568993,6,8,0,0,34.00214628212654,5.683809831568993,10,47.25839685719835
1,5,195,2,1,1,0.11874242176891919,1,134,2,6.37798579791344,228,6,1,1,34.18742421768919,9.0,21,64.83677755401494
2,0,140,1,0,0,0.30193432672486853,3,15,0,3.9649451764821286,36,5,1,1,14.019343267248686,6.964945176482129,17,30.00499854389819
1,5,210,1,2,0,0.26528415343211575,2,8,7,0.3675877405634909,69,8,0,0,30.65284153432116,7.367587740563491,11,55.86945200084761
1,0,113,1,1,0,0.2833637396803692,2,4,0,0.7914859617860964,54,6,1,1,15.833637396803692,2.7914859617860963,18,40.40719609885201
2,1,152,2,2,0,0.21692454048189647,19,41,7,0.37857594775877995,18,7,1,2,30.169245404818966,15.37857594775878,19,67.58523915266177
0,4,199,2,3,1,0.1675105185359775,0,6,3,1.8391340050583898,44,1,1,1,39.675105185359776,4.83913400505839,9,60.11422143301653
4,0,205,1,3,1,0.19334384514555433,12,7,1,2.4908954543281423,21,4,1,2,38.933438451455544,13.490895454328143,17,73.04056380786967
2,0,114,1,1,0,0.243346565005564,3,17,1,0.7627368661936466,22,8,1,0,18.43346565005564,4.762736866193647,15,37.04675050300897
3,3,195,1,1,2,-0.0005576172919740663,4,16,4,1.5509133982835193,20,4,0,0,34.99442382708026,9.55091339828352,8,44.38411927838694
1,3,198,1,2,0,0.2872932867575458,8,46,2,2.3483139606630714,67,6,1,3,26.872932867575457,12.348313960663072,22,57.81518731988321
1,3,123,0,0,2,0.4426192814683067,2,84,3,1.0940797526273012,159,2,1,2,23.426192814683066,6.094079752627302,16,42.25908590194795
3,3,192,2,1,0,0.24803350469534766,2,71,1,3.848510071828811,84,7,1,3,32.48033504695348,6.8485100718288106,22,64.42278666946292
2,2,196,1,0,0,0.1719073375792226,2,15,2,2.9528752554132227,223,7,1,1,16.719073375792227,6.952875255413223,21,45.076420756114025
2,0,167,1,1,0,0.18387647453207306,2,14,13,0.13370221308739433,101,4,0,0,17.83876474532073,7.133702213087394,10,27.145101146837334
0,1,157,0,0,0,0.2707542350934169,12,168,0,1.9410994660454077,116,2,1,0,4.707542350934169,12.941099466045408,11,32.97430227277949
1,0,159,0,0,1,0.1741711336684882,8,0,1,0.5366101850814564,110,6,1,1,9.741711336684881,9.536610185081457,19,44.92514147783838
2,7,225,2,1,0,0.2868675271339177,0,105,1,1.6307121829405435,59,3,1,1,37.86867527133918,3.6307121829405435,14,62.87708222512277
0,2,119,1,1,0,0.18258592828697562,0,11,4,6.2879283309029645,116,8,1,2,15.825859282869756,9.0,21,40.1762208757694
4,1,165,0,1,1,0.37141834666243373,2,147,4,4.224954598081695,7,8,1,1,27.714183466624338,11.224954598081695,17,57.54698922796942
5,1,148,1,0,1,0.3686596136022188,0,20,1,1.0367628713594543,196,6,1,2,30.68659613602219,2.0367628713594543,22,49.69150769231162
0,8,208,1,1,1,0.1669830332059059,4,29,0,0.6892495603235254,150,10,1,1,32.66983033205906,4.689249560323526,20,67.05500339594587
0,0,224,0,0,0,0.19189761632612004,0,61,0,0.5342058840342503,28,3,0,0,1.9189761632612004,0.5342058840342503,6,8.606069787363332
5,2,207,1,1,1,0.19776311381216602,3,44,1,1.520775475450132,146,6,1,2,35.97763113812166,5.520775475450132,21,60.6474743499454
0,2,135,1,1,1,0.19910336742362605,0,19,1,0.24263757797388882,1,5,1,1,20.99103367423626,1.2426375779738887,17,36.46259648877592
1,2,180,1,1,0,0.10525709549393238,1,40,13,1.5937957991751872,24,2,1,1,18.052570954939323,7.593795799175187,11,38.31654239889697
0,0,193,1,2,0,0.09127393157256479,5,65,1,0.002669059158794543,6,5,1,2,15.912739315725648,6.002669059158794,19,43.49347987881159
3,6,165,1,1,0,0.3249757571547956,3,2,0,0.7826795759002777,151,3,1,1,34.24975757154795,3.7826795759002776,16,45.79215213045464
2,8,232,2,2,0,0.3089787014204167,19,0,6,0.4967542996130042,141,8,1,2,40.0,15.496754299613004,21,83.48107376487452
3,2,173,1,1,0,0.30725207141772715,10,30,2,7.096065067917202,168,4,1,2,26.072520714177273,17.0,20,65.42708603196704
5,3,141,1,1,0,0.1930621633059671,2,7,2,2.5983429908705586,0,7,1,1,32.93062163305967,6.598342990870559,17,63.473086694655166
5,7,231,0,1,1,0.3892011769989696,0,54,0,0.8604995947963111,69,10,1,1,40.0,0.8604995947963111,18,67.41403285896465
2,3,213,1,0,1,0.19775310233254328,9,12,1,0.19488409160068815,122,8,1,1,23.977531023325433,10.194884091600688,19,52.67534366834711
